STATE,Year,Crime Type,Number
Maharashtra,2004,CUSTODIAL RAPE,0
Maharashtra,2005,CUSTODIAL RAPE,0
Maharashtra,2006,CUSTODIAL RAPE,1
Maharashtra,2007,CUSTODIAL RAPE,0
Maharashtra,2008,CUSTODIAL RAPE,0
Maharashtra,2009,CUSTODIAL RAPE,0
Maharashtra,2010,CUSTODIAL RAPE,0
Maharashtra,2011,CUSTODIAL RAPE,0
Maharashtra,2012,CUSTODIAL RAPE,0
Manipur,2001,CUSTODIAL RAPE,0
Manipur,2002,CUSTODIAL RAPE,0
Manipur,2003,CUSTODIAL RAPE,0
Manipur,2004,CUSTODIAL RAPE,0
Manipur,2005,CUSTODIAL RAPE,0
Manipur,2006,CUSTODIAL RAPE,0
Manipur,2007,CUSTODIAL RAPE,0
Manipur,2008,CUSTODIAL RAPE,0
Manipur,2009,CUSTODIAL RAPE,0
Manipur,2010,CUSTODIAL RAPE,0
Manipur,2011,CUSTODIAL RAPE,0
Manipur,2012,CUSTODIAL RAPE,0
Meghalaya,2001,CUSTODIAL RAPE,0
Meghalaya,2002,CUSTODIAL RAPE,0
Meghalaya,2003,CUSTODIAL RAPE,0
Meghalaya,2004,CUSTODIAL RAPE,0
Meghalaya,2005,CUSTODIAL RAPE,0
Meghalaya,2006,CUSTODIAL RAPE,0
Meghalaya,2007,CUSTODIAL RAPE,0
Meghalaya,2008,CUSTODIAL RAPE,0
Meghalaya,2009,CUSTODIAL RAPE,0
Meghalaya,2010,CUSTODIAL RAPE,0
Meghalaya,2011,CUSTODIAL RAPE,0
Meghalaya,2012,CUSTODIAL RAPE,0
Mizoram,2001,CUSTODIAL RAPE,0
Mizoram,2002,CUSTODIAL RAPE,0
Mizoram,2003,CUSTODIAL RAPE,0
Mizoram,2004,CUSTODIAL RAPE,0
Mizoram,2005,CUSTODIAL RAPE,0
Mizoram,2006,CUSTODIAL RAPE,0
Mizoram,2007,CUSTODIAL RAPE,0
Mizoram,2008,CUSTODIAL RAPE,0
Mizoram,2009,CUSTODIAL RAPE,1
Mizoram,2010,CUSTODIAL RAPE,0
Mizoram,2011,CUSTODIAL RAPE,0
Mizoram,2012,CUSTODIAL RAPE,0
Nagaland,2001,CUSTODIAL RAPE,0
Nagaland,2002,CUSTODIAL RAPE,0
Nagaland,2003,CUSTODIAL RAPE,0
Nagaland,2004,CUSTODIAL RAPE,0
Nagaland,2005,CUSTODIAL RAPE,0
Nagaland,2006,CUSTODIAL RAPE,0
Nagaland,2007,CUSTODIAL RAPE,0
Nagaland,2008,CUSTODIAL RAPE,0
Nagaland,2009,CUSTODIAL RAPE,0
Nagaland,2010,CUSTODIAL RAPE,0
Nagaland,2011,CUSTODIAL RAPE,0
Nagaland,2012,CUSTODIAL RAPE,0
Odisha,2001,CUSTODIAL RAPE,0
Odisha,2002,CUSTODIAL RAPE,0
Odisha,2003,CUSTODIAL RAPE,0
Odisha,2004,CUSTODIAL RAPE,0
Odisha,2005,CUSTODIAL RAPE,0
Odisha,2006,CUSTODIAL RAPE,0
Odisha,2007,CUSTODIAL RAPE,0
Odisha,2008,CUSTODIAL RAPE,0
Odisha,2009,CUSTODIAL RAPE,0
Odisha,2010,CUSTODIAL RAPE,0
Odisha,2011,CUSTODIAL RAPE,0
Odisha,2012,CUSTODIAL RAPE,0
Puducherry,2001,CUSTODIAL RAPE,0
Puducherry,2002,CUSTODIAL RAPE,0
Puducherry,2003,CUSTODIAL RAPE,0
Puducherry,2004,CUSTODIAL RAPE,0
Puducherry,2005,CUSTODIAL RAPE,0
Puducherry,2006,CUSTODIAL RAPE,0
Puducherry,2007,CUSTODIAL RAPE,0
Puducherry,2008,CUSTODIAL RAPE,0
Puducherry,2009,CUSTODIAL RAPE,0
Puducherry,2010,CUSTODIAL RAPE,0
Puducherry,2011,CUSTODIAL RAPE,0
Puducherry,2012,CUSTODIAL RAPE,0
Punjab,2001,CUSTODIAL RAPE,0
Punjab,2002,CUSTODIAL RAPE,0
Punjab,2003,CUSTODIAL RAPE,0
Punjab,2004,CUSTODIAL RAPE,0
Punjab,2005,CUSTODIAL RAPE,0
Punjab,2006,CUSTODIAL RAPE,0
Punjab,2007,CUSTODIAL RAPE,0
Punjab,2008,CUSTODIAL RAPE,0
Punjab,2009,CUSTODIAL RAPE,0
Punjab,2010,CUSTODIAL RAPE,0
Punjab,2011,CUSTODIAL RAPE,0
Punjab,2012,CUSTODIAL RAPE,1
Rajasthan,2001,CUSTODIAL RAPE,0
Rajasthan,2002,CUSTODIAL RAPE,0
Rajasthan,2003,CUSTODIAL RAPE,0
Rajasthan,2004,CUSTODIAL RAPE,0
Rajasthan,2005,CUSTODIAL RAPE,0
Rajasthan,2006,CUSTODIAL RAPE,0
Rajasthan,2007,CUSTODIAL RAPE,0
Rajasthan,2008,CUSTODIAL RAPE,0
Rajasthan,2009,CUSTODIAL RAPE,0
Rajasthan,2010,CUSTODIAL RAPE,0
Rajasthan,2011,CUSTODIAL RAPE,0
Rajasthan,2012,CUSTODIAL RAPE,0
Sikkim,2001,CUSTODIAL RAPE,0
Sikkim,2002,CUSTODIAL RAPE,0
Sikkim,2003,CUSTODIAL RAPE,0
Sikkim,2004,CUSTODIAL RAPE,0
Sikkim,2005,CUSTODIAL RAPE,0
Sikkim,2006,CUSTODIAL RAPE,0
Sikkim,2007,CUSTODIAL RAPE,0
Sikkim,2008,CUSTODIAL RAPE,0
Sikkim,2009,CUSTODIAL RAPE,0
Sikkim,2010,CUSTODIAL RAPE,0
Sikkim,2011,CUSTODIAL RAPE,0
Sikkim,2012,CUSTODIAL RAPE,0
Tamil Nadu,2001,CUSTODIAL RAPE,0
Tamil Nadu,2002,CUSTODIAL RAPE,0
Tamil Nadu,2003,CUSTODIAL RAPE,1
Tamil Nadu,2004,CUSTODIAL RAPE,0
Tamil Nadu,2005,CUSTODIAL RAPE,1
Tamil Nadu,2006,CUSTODIAL RAPE,0
Tamil Nadu,2007,CUSTODIAL RAPE,0
Tamil Nadu,2008,CUSTODIAL RAPE,0
Tamil Nadu,2009,CUSTODIAL RAPE,0
Tamil Nadu,2010,CUSTODIAL RAPE,0
Tamil Nadu,2011,CUSTODIAL RAPE,0
Tamil Nadu,2012,CUSTODIAL RAPE,0
Tripura,2001,CUSTODIAL RAPE,0
Tripura,2002,CUSTODIAL RAPE,0
Tripura,2003,CUSTODIAL RAPE,0
Tripura,2004,CUSTODIAL RAPE,0
Tripura,2005,CUSTODIAL RAPE,0
Tripura,2006,CUSTODIAL RAPE,0
Tripura,2007,CUSTODIAL RAPE,0
Tripura,2008,CUSTODIAL RAPE,0
Tripura,2009,CUSTODIAL RAPE,0
Tripura,2010,CUSTODIAL RAPE,0
Tripura,2011,CUSTODIAL RAPE,0
Tripura,2012,CUSTODIAL RAPE,0
Uttar Pradesh,2001,CUSTODIAL RAPE,0
Uttar Pradesh,2002,CUSTODIAL RAPE,1
Uttar Pradesh,2003,CUSTODIAL RAPE,0
Uttar Pradesh,2004,CUSTODIAL RAPE,0
Uttar Pradesh,2005,CUSTODIAL RAPE,0
Uttar Pradesh,2006,CUSTODIAL RAPE,0
Uttar Pradesh,2007,CUSTODIAL RAPE,0
Uttar Pradesh,2008,CUSTODIAL RAPE,0
Uttar Pradesh,2009,CUSTODIAL RAPE,0
Uttar Pradesh,2010,CUSTODIAL RAPE,1
Uttar Pradesh,2011,CUSTODIAL RAPE,0
Uttar Pradesh,2012,CUSTODIAL RAPE,0
Uttarakhand,2001,CUSTODIAL RAPE,0
Uttarakhand,2002,CUSTODIAL RAPE,0
Uttarakhand,2003,CUSTODIAL RAPE,0
Uttarakhand,2004,CUSTODIAL RAPE,0
Uttarakhand,2005,CUSTODIAL RAPE,0
Uttarakhand,2006,CUSTODIAL RAPE,0
Uttarakhand,2007,CUSTODIAL RAPE,0
Uttarakhand,2008,CUSTODIAL RAPE,0
Uttarakhand,2009,CUSTODIAL RAPE,0
Uttarakhand,2010,CUSTODIAL RAPE,0
Uttarakhand,2011,CUSTODIAL RAPE,0
Uttarakhand,2012,CUSTODIAL RAPE,0
West Bengal,2001,CUSTODIAL RAPE,0
West Bengal,2002,CUSTODIAL RAPE,0
West Bengal,2003,CUSTODIAL RAPE,0
West Bengal,2004,CUSTODIAL RAPE,0
West Bengal,2005,CUSTODIAL RAPE,0
West Bengal,2006,CUSTODIAL RAPE,0
West Bengal,2007,CUSTODIAL RAPE,0
West Bengal,2008,CUSTODIAL RAPE,0
West Bengal,2009,CUSTODIAL RAPE,0
West Bengal,2010,CUSTODIAL RAPE,0
West Bengal,2011,CUSTODIAL RAPE,0
West Bengal,2012,CUSTODIAL RAPE,0
A & N Islands,2001,OTHER RAPE,3
A & N Islands,2002,OTHER RAPE,2
A & N Islands,2003,OTHER RAPE,2
A & N Islands,2004,OTHER RAPE,10
A & N Islands,2005,OTHER RAPE,4
A & N Islands,2006,OTHER RAPE,6
A & N Islands,2007,OTHER RAPE,3
A & N Islands,2008,OTHER RAPE,12
A & N Islands,2009,OTHER RAPE,18
A & N Islands,2010,OTHER RAPE,24
A & N Islands,2011,OTHER RAPE,13
A & N Islands,2012,OTHER RAPE,12
Andhra Pradesh,2001,OTHER RAPE,871
Andhra Pradesh,2002,OTHER RAPE,1002
Andhra Pradesh,2003,OTHER RAPE,946
Andhra Pradesh,2004,OTHER RAPE,1016
Andhra Pradesh,2005,OTHER RAPE,934
Andhra Pradesh,2006,OTHER RAPE,1048
Andhra Pradesh,2007,OTHER RAPE,1070
Andhra Pradesh,2008,OTHER RAPE,1257
Andhra Pradesh,2009,OTHER RAPE,1188
Andhra Pradesh,2010,OTHER RAPE,1362
Andhra Pradesh,2011,OTHER RAPE,1442
Andhra Pradesh,2012,OTHER RAPE,1341
Arunachal Pradesh,2001,OTHER RAPE,33
Arunachal Pradesh,2002,OTHER RAPE,38
Arunachal Pradesh,2003,OTHER RAPE,31
Arunachal Pradesh,2004,OTHER RAPE,42
Arunachal Pradesh,2005,OTHER RAPE,35
Arunachal Pradesh,2006,OTHER RAPE,37
Arunachal Pradesh,2007,OTHER RAPE,48
Arunachal Pradesh,2008,OTHER RAPE,42
Arunachal Pradesh,2009,OTHER RAPE,59
Arunachal Pradesh,2010,OTHER RAPE,47
Arunachal Pradesh,2011,OTHER RAPE,42
Arunachal Pradesh,2012,OTHER RAPE,46
Assam,2001,OTHER RAPE,817
Assam,2002,OTHER RAPE,970
Assam,2003,OTHER RAPE,1095
Assam,2004,OTHER RAPE,1171
Assam,2005,OTHER RAPE,1238
Assam,2006,OTHER RAPE,1244
Assam,2007,OTHER RAPE,1437
Assam,2008,OTHER RAPE,1438
Assam,2009,OTHER RAPE,1631
Assam,2010,OTHER RAPE,1716
Assam,2011,OTHER RAPE,1700
Assam,2012,OTHER RAPE,1716
Bihar,2001,OTHER RAPE,888
Bihar,2002,OTHER RAPE,1040
Bihar,2003,OTHER RAPE,985
Bihar,2004,OTHER RAPE,1389
Bihar,2005,OTHER RAPE,1147
Bihar,2006,OTHER RAPE,1232
Bihar,2007,OTHER RAPE,1555
Bihar,2008,OTHER RAPE,1302
Bihar,2009,OTHER RAPE,929
Bihar,2010,OTHER RAPE,795
Bihar,2011,OTHER RAPE,933
Bihar,2012,OTHER RAPE,927
Chandigarh,2001,OTHER RAPE,18
Chandigarh,2002,OTHER RAPE,18
Chandigarh,2003,OTHER RAPE,18
Chandigarh,2004,OTHER RAPE,19
Chandigarh,2005,OTHER RAPE,33
Chandigarh,2006,OTHER RAPE,19
Chandigarh,2007,OTHER RAPE,22
Chandigarh,2008,OTHER RAPE,20
Chandigarh,2009,OTHER RAPE,29
Chandigarh,2010,OTHER RAPE,31
Chandigarh,2011,OTHER RAPE,27
Chandigarh,2012,OTHER RAPE,27
Chhattisgarh,2001,OTHER RAPE,959
Chhattisgarh,2002,OTHER RAPE,992
Chhattisgarh,2003,OTHER RAPE,898
Chhattisgarh,2004,OTHER RAPE,969
Chhattisgarh,2005,OTHER RAPE,990
Chhattisgarh,2006,OTHER RAPE,995
Chhattisgarh,2007,OTHER RAPE,982
Chhattisgarh,2008,OTHER RAPE,978
Chhattisgarh,2009,OTHER RAPE,976
Chhattisgarh,2010,OTHER RAPE,1012
Chhattisgarh,2011,OTHER RAPE,1053
Chhattisgarh,2012,OTHER RAPE,1034
D & N Haveli,2001,OTHER RAPE,6
D & N Haveli,2002,OTHER RAPE,4
D & N Haveli,2003,OTHER RAPE,1
D & N Haveli,2004,OTHER RAPE,7
D & N Haveli,2005,OTHER RAPE,5
D & N Haveli,2006,OTHER RAPE,6
D & N Haveli,2007,OTHER RAPE,7
D & N Haveli,2008,OTHER RAPE,6
D & N Haveli,2009,OTHER RAPE,4
D & N Haveli,2010,OTHER RAPE,3
D & N Haveli,2011,OTHER RAPE,4
D & N Haveli,2012,OTHER RAPE,3
Daman & Diu,2001,OTHER RAPE,0
Daman & Diu,2002,OTHER RAPE,0
Daman & Diu,2003,OTHER RAPE,5
Daman & Diu,2004,OTHER RAPE,1
Daman & Diu,2005,OTHER RAPE,2
Daman & Diu,2006,OTHER RAPE,3
Daman & Diu,2007,OTHER RAPE,1
Daman & Diu,2008,OTHER RAPE,0
Daman & Diu,2009,OTHER RAPE,1
Daman & Diu,2010,OTHER RAPE,1
Daman & Diu,2011,OTHER RAPE,1
Daman & Diu,2012,OTHER RAPE,5
Goa,2001,OTHER RAPE,12
Goa,2002,OTHER RAPE,12
Goa,2003,OTHER RAPE,31
Goa,2004,OTHER RAPE,37
Goa,2005,OTHER RAPE,20
Goa,2006,OTHER RAPE,21
Goa,2007,OTHER RAPE,20
Goa,2008,OTHER RAPE,30
Goa,2009,OTHER RAPE,47
Goa,2010,OTHER RAPE,36
Goa,2011,OTHER RAPE,29
Goa,2012,OTHER RAPE,55
Gujarat,2001,OTHER RAPE,286
Gujarat,2002,OTHER RAPE,267
Gujarat,2003,OTHER RAPE,236
Gujarat,2004,OTHER RAPE,339
Gujarat,2005,OTHER RAPE,324
Gujarat,2006,OTHER RAPE,354
Gujarat,2007,OTHER RAPE,316
Gujarat,2008,OTHER RAPE,374
Gujarat,2009,OTHER RAPE,433
Gujarat,2010,OTHER RAPE,408
Gujarat,2011,OTHER RAPE,439
Gujarat,2012,OTHER RAPE,473
Haryana,2001,OTHER RAPE,398
Haryana,2002,OTHER RAPE,360
Haryana,2003,OTHER RAPE,353
Haryana,2004,OTHER RAPE,386
Haryana,2005,OTHER RAPE,461
Haryana,2006,OTHER RAPE,608
Haryana,2007,OTHER RAPE,488
Haryana,2008,OTHER RAPE,631
Haryana,2009,OTHER RAPE,603
Haryana,2010,OTHER RAPE,720
Haryana,2011,OTHER RAPE,733
Haryana,2012,OTHER RAPE,668
Himachal Pradesh,2001,OTHER RAPE,124
Himachal Pradesh,2002,OTHER RAPE,137
Himachal Pradesh,2003,OTHER RAPE,126
Himachal Pradesh,2004,OTHER RAPE,153
Himachal Pradesh,2005,OTHER RAPE,141
Himachal Pradesh,2006,OTHER RAPE,113
Himachal Pradesh,2007,OTHER RAPE,159
Himachal Pradesh,2008,OTHER RAPE,157
Himachal Pradesh,2009,OTHER RAPE,183
Himachal Pradesh,2010,OTHER RAPE,160
Himachal Pradesh,2011,OTHER RAPE,168
Himachal Pradesh,2012,OTHER RAPE,183
Jammu & Kashmir,2001,OTHER RAPE,169
Jammu & Kashmir,2002,OTHER RAPE,192
Jammu & Kashmir,2003,OTHER RAPE,211
Jammu & Kashmir,2004,OTHER RAPE,218
Jammu & Kashmir,2005,OTHER RAPE,201
Jammu & Kashmir,2006,OTHER RAPE,250
Jammu & Kashmir,2007,OTHER RAPE,288
Jammu & Kashmir,2008,OTHER RAPE,219
Jammu & Kashmir,2009,OTHER RAPE,237
Jammu & Kashmir,2010,OTHER RAPE,245
Jammu & Kashmir,2011,OTHER RAPE,277
Jammu & Kashmir,2012,OTHER RAPE,303
Jharkhand,2001,OTHER RAPE,567
Jharkhand,2002,OTHER RAPE,797
Jharkhand,2003,OTHER RAPE,712
Jharkhand,2004,OTHER RAPE,797
Jharkhand,2005,OTHER RAPE,748
Jharkhand,2006,OTHER RAPE,799
Jharkhand,2007,OTHER RAPE,855
Jharkhand,2008,OTHER RAPE,791
Jharkhand,2009,OTHER RAPE,719
Jharkhand,2010,OTHER RAPE,773
Jharkhand,2011,OTHER RAPE,784
Jharkhand,2012,OTHER RAPE,812
Karnataka,2001,OTHER RAPE,293
Karnataka,2002,OTHER RAPE,292
Karnataka,2003,OTHER RAPE,321
Karnataka,2004,OTHER RAPE,290
Karnataka,2005,OTHER RAPE,343
Karnataka,2006,OTHER RAPE,400
Karnataka,2007,OTHER RAPE,435
Karnataka,2008,OTHER RAPE,446
Karnataka,2009,OTHER RAPE,509
Karnataka,2010,OTHER RAPE,586
Karnataka,2011,OTHER RAPE,636
Karnataka,2012,OTHER RAPE,621
Kerala,2001,OTHER RAPE,562
Kerala,2002,OTHER RAPE,499
Kerala,2003,OTHER RAPE,394
Kerala,2004,OTHER RAPE,480
Kerala,2005,OTHER RAPE,478
Kerala,2006,OTHER RAPE,601
Kerala,2007,OTHER RAPE,512
Kerala,2008,OTHER RAPE,568
Kerala,2009,OTHER RAPE,568
Kerala,2010,OTHER RAPE,634
Kerala,2011,OTHER RAPE,1132
Kerala,2012,OTHER RAPE,1019
Lakshadweep,2001,OTHER RAPE,0
Lakshadweep,2002,OTHER RAPE,1
Lakshadweep,2003,OTHER RAPE,2
Lakshadweep,2004,OTHER RAPE,0
Lakshadweep,2005,OTHER RAPE,0
Lakshadweep,2006,OTHER RAPE,0
Lakshadweep,2007,OTHER RAPE,1
Lakshadweep,2008,OTHER RAPE,2
Lakshadweep,2009,OTHER RAPE,1
Lakshadweep,2010,OTHER RAPE,0
Lakshadweep,2011,OTHER RAPE,0
Lakshadweep,2012,OTHER RAPE,0
Madhya Pradesh,2001,OTHER RAPE,2851
Madhya Pradesh,2002,OTHER RAPE,2891
Madhya Pradesh,2003,OTHER RAPE,2738
Madhya Pradesh,2004,OTHER RAPE,2875
Madhya Pradesh,2005,OTHER RAPE,2921
Madhya Pradesh,2006,OTHER RAPE,2900
Madhya Pradesh,2007,OTHER RAPE,3010
Madhya Pradesh,2008,OTHER RAPE,2937
Madhya Pradesh,2009,OTHER RAPE,2997
Madhya Pradesh,2010,OTHER RAPE,3135
Madhya Pradesh,2011,OTHER RAPE,3406
Madhya Pradesh,2012,OTHER RAPE,3425
Maharashtra,2001,OTHER RAPE,1302
Maharashtra,2002,OTHER RAPE,1351
Maharashtra,2003,OTHER RAPE,1268
Maharashtra,2004,OTHER RAPE,1388
Maharashtra,2005,OTHER RAPE,1545
Maharashtra,2006,OTHER RAPE,1499
Maharashtra,2007,OTHER RAPE,1451
Maharashtra,2008,OTHER RAPE,1558
Maharashtra,2009,OTHER RAPE,1483
Maharashtra,2010,OTHER RAPE,1599
Maharashtra,2011,OTHER RAPE,1701
Maharashtra,2012,OTHER RAPE,1839
Manipur,2001,OTHER RAPE,20
Manipur,2002,OTHER RAPE,14
Manipur,2003,OTHER RAPE,18
Manipur,2004,OTHER RAPE,31
Manipur,2005,OTHER RAPE,25
Manipur,2006,OTHER RAPE,40
Manipur,2007,OTHER RAPE,20
Manipur,2008,OTHER RAPE,38
Manipur,2009,OTHER RAPE,31
Manipur,2010,OTHER RAPE,34
Manipur,2011,OTHER RAPE,53
Manipur,2012,OTHER RAPE,63
Meghalaya,2001,OTHER RAPE,26
Meghalaya,2002,OTHER RAPE,38
Meghalaya,2003,OTHER RAPE,40
Meghalaya,2004,OTHER RAPE,54
Meghalaya,2005,OTHER RAPE,63
Meghalaya,2006,OTHER RAPE,74
Meghalaya,2007,OTHER RAPE,82
Meghalaya,2008,OTHER RAPE,88
Meghalaya,2009,OTHER RAPE,112
Meghalaya,2010,OTHER RAPE,149
Meghalaya,2011,OTHER RAPE,130
Meghalaya,2012,OTHER RAPE,164
Mizoram,2001,OTHER RAPE,52
Mizoram,2002,OTHER RAPE,76
Mizoram,2003,OTHER RAPE,54
Mizoram,2004,OTHER RAPE,20
Mizoram,2005,OTHER RAPE,37
Mizoram,2006,OTHER RAPE,72
Mizoram,2007,OTHER RAPE,83
Mizoram,2008,OTHER RAPE,77
Mizoram,2009,OTHER RAPE,82
Mizoram,2010,OTHER RAPE,92
Mizoram,2011,OTHER RAPE,77
Mizoram,2012,OTHER RAPE,103
Nagaland,2001,OTHER RAPE,17
Nagaland,2002,OTHER RAPE,17
Nagaland,2003,OTHER RAPE,14
Nagaland,2004,OTHER RAPE,18
Nagaland,2005,OTHER RAPE,17
Nagaland,2006,OTHER RAPE,23
Nagaland,2007,OTHER RAPE,13
Nagaland,2008,OTHER RAPE,19
Nagaland,2009,OTHER RAPE,22
Nagaland,2010,OTHER RAPE,16
Nagaland,2011,OTHER RAPE,23
Nagaland,2012,OTHER RAPE,21
Odisha,2001,OTHER RAPE,790
Odisha,2002,OTHER RAPE,691
Odisha,2003,OTHER RAPE,725
Odisha,2004,OTHER RAPE,770
Odisha,2005,OTHER RAPE,799
Odisha,2006,OTHER RAPE,985
Odisha,2007,OTHER RAPE,939
Odisha,2008,OTHER RAPE,1113
Odisha,2009,OTHER RAPE,1023
Odisha,2010,OTHER RAPE,1025
Odisha,2011,OTHER RAPE,1112
Odisha,2012,OTHER RAPE,1458
Puducherry,2001,OTHER RAPE,9
Puducherry,2002,OTHER RAPE,6
Puducherry,2003,OTHER RAPE,2
Puducherry,2004,OTHER RAPE,4
Puducherry,2005,OTHER RAPE,6
Puducherry,2006,OTHER RAPE,9
Puducherry,2007,OTHER RAPE,9
Puducherry,2008,OTHER RAPE,8
Puducherry,2009,OTHER RAPE,1
Puducherry,2010,OTHER RAPE,3
Puducherry,2011,OTHER RAPE,7
Puducherry,2012,OTHER RAPE,13
Punjab,2001,OTHER RAPE,298
Punjab,2002,OTHER RAPE,299
Punjab,2003,OTHER RAPE,380
Punjab,2004,OTHER RAPE,390
Punjab,2005,OTHER RAPE,398
Punjab,2006,OTHER RAPE,442
Punjab,2007,OTHER RAPE,519
Punjab,2008,OTHER RAPE,517
Punjab,2009,OTHER RAPE,511
Punjab,2010,OTHER RAPE,546
Punjab,2011,OTHER RAPE,479
Punjab,2012,OTHER RAPE,679
Rajasthan,2001,OTHER RAPE,1049
Rajasthan,2002,OTHER RAPE,1051
Rajasthan,2003,OTHER RAPE,1050
Rajasthan,2004,OTHER RAPE,1038
Rajasthan,2005,OTHER RAPE,993
Rajasthan,2006,OTHER RAPE,1085
Rajasthan,2007,OTHER RAPE,1238
Rajasthan,2008,OTHER RAPE,1355
Rajasthan,2009,OTHER RAPE,1519
Rajasthan,2010,OTHER RAPE,1571
Rajasthan,2011,OTHER RAPE,1800
Rajasthan,2012,OTHER RAPE,2049
Sikkim,2001,OTHER RAPE,8
Sikkim,2002,OTHER RAPE,6
Sikkim,2003,OTHER RAPE,10
Sikkim,2004,OTHER RAPE,3
Sikkim,2005,OTHER RAPE,18
Sikkim,2006,OTHER RAPE,20
Sikkim,2007,OTHER RAPE,24
Sikkim,2008,OTHER RAPE,20
Sikkim,2009,OTHER RAPE,18
Sikkim,2010,OTHER RAPE,18
Sikkim,2011,OTHER RAPE,16
Sikkim,2012,OTHER RAPE,34
Tamil Nadu,2001,OTHER RAPE,423
Tamil Nadu,2002,OTHER RAPE,534
Tamil Nadu,2003,OTHER RAPE,556
Tamil Nadu,2004,OTHER RAPE,618
Tamil Nadu,2005,OTHER RAPE,570
Tamil Nadu,2006,OTHER RAPE,457
Tamil Nadu,2007,OTHER RAPE,523
Tamil Nadu,2008,OTHER RAPE,573
Tamil Nadu,2009,OTHER RAPE,596
Tamil Nadu,2010,OTHER RAPE,686
Tamil Nadu,2011,OTHER RAPE,677
Tamil Nadu,2012,OTHER RAPE,737
Tripura,2001,OTHER RAPE,102
Tripura,2002,OTHER RAPE,108
Tripura,2003,OTHER RAPE,114
Tripura,2004,OTHER RAPE,160
Tripura,2005,OTHER RAPE,162
Tripura,2006,OTHER RAPE,189
Tripura,2007,OTHER RAPE,157
Tripura,2008,OTHER RAPE,204
Tripura,2009,OTHER RAPE,190
Tripura,2010,OTHER RAPE,238
Tripura,2011,OTHER RAPE,205
Tripura,2012,OTHER RAPE,229
Uttar Pradesh,2001,OTHER RAPE,1958
Uttar Pradesh,2002,OTHER RAPE,1414
Uttar Pradesh,2003,OTHER RAPE,911
Uttar Pradesh,2004,OTHER RAPE,1397
Uttar Pradesh,2005,OTHER RAPE,1217
Uttar Pradesh,2006,OTHER RAPE,1314
Uttar Pradesh,2007,OTHER RAPE,1648
Uttar Pradesh,2008,OTHER RAPE,1871
Uttar Pradesh,2009,OTHER RAPE,1759
Uttar Pradesh,2010,OTHER RAPE,1562
Uttar Pradesh,2011,OTHER RAPE,2042
Uttar Pradesh,2012,OTHER RAPE,1963
Uttarakhand,2001,OTHER RAPE,74
Uttarakhand,2002,OTHER RAPE,89
Uttarakhand,2003,OTHER RAPE,107
Uttarakhand,2004,OTHER RAPE,115
Uttarakhand,2005,OTHER RAPE,133
Uttarakhand,2006,OTHER RAPE,147
Uttarakhand,2007,OTHER RAPE,117
Uttarakhand,2008,OTHER RAPE,87
Uttarakhand,2009,OTHER RAPE,111
Uttarakhand,2010,OTHER RAPE,121
Uttarakhand,2011,OTHER RAPE,129
Uttarakhand,2012,OTHER RAPE,148
West Bengal,2001,OTHER RAPE,709
West Bengal,2002,OTHER RAPE,759
West Bengal,2003,OTHER RAPE,1002
West Bengal,2004,OTHER RAPE,1475
West Bengal,2005,OTHER RAPE,1686
West Bengal,2006,OTHER RAPE,1731
West Bengal,2007,OTHER RAPE,2106
West Bengal,2008,OTHER RAPE,2263
West Bengal,2009,OTHER RAPE,2336
West Bengal,2010,OTHER RAPE,2311
West Bengal,2011,OTHER RAPE,2363
West Bengal,2012,OTHER RAPE,2046
A & N Islands,2001,KIDNAPPING & ABDUCTION,2
A & N Islands,2002,KIDNAPPING & ABDUCTION,2
A & N Islands,2003,KIDNAPPING & ABDUCTION,2
A & N Islands,2004,KIDNAPPING & ABDUCTION,3
A & N Islands,2005,KIDNAPPING & ABDUCTION,2
A & N Islands,2006,KIDNAPPING & ABDUCTION,5
A & N Islands,2007,KIDNAPPING & ABDUCTION,12
A & N Islands,2008,KIDNAPPING & ABDUCTION,17
A & N Islands,2009,KIDNAPPING & ABDUCTION,16
A & N Islands,2010,KIDNAPPING & ABDUCTION,10
A & N Islands,2011,KIDNAPPING & ABDUCTION,15
A & N Islands,2012,KIDNAPPING & ABDUCTION,8
Andhra Pradesh,2001,KIDNAPPING & ABDUCTION,1182
Andhra Pradesh,2002,KIDNAPPING & ABDUCTION,1302
Andhra Pradesh,2003,KIDNAPPING & ABDUCTION,1485
Andhra Pradesh,2004,KIDNAPPING & ABDUCTION,1526
Andhra Pradesh,2005,KIDNAPPING & ABDUCTION,1612
Andhra Pradesh,2006,KIDNAPPING & ABDUCTION,2030
Andhra Pradesh,2007,KIDNAPPING & ABDUCTION,2097
Andhra Pradesh,2008,KIDNAPPING & ABDUCTION,1970
Andhra Pradesh,2009,KIDNAPPING & ABDUCTION,1958
Andhra Pradesh,2010,KIDNAPPING & ABDUCTION,2053
Andhra Pradesh,2011,KIDNAPPING & ABDUCTION,2154
Andhra Pradesh,2012,KIDNAPPING & ABDUCTION,1870
Arunachal Pradesh,2001,KIDNAPPING & ABDUCTION,83
Arunachal Pradesh,2002,KIDNAPPING & ABDUCTION,57
Arunachal Pradesh,2003,KIDNAPPING & ABDUCTION,68
Arunachal Pradesh,2004,KIDNAPPING & ABDUCTION,65
Arunachal Pradesh,2005,KIDNAPPING & ABDUCTION,58
Arunachal Pradesh,2006,KIDNAPPING & ABDUCTION,75
